#Rev: sensefly/geoinfo/3
fileName	latitude	longitude	altitude_wgs84
DSC03699.JPG	35.9909031205	139.1112844440	446.1799926758	
DSC03700.JPG	35.9906923780	139.1108592453	450.0481262207	
DSC03701.JPG	35.9905570276	139.1103991509	451.0435180664	
DSC03702.JPG	35.9903703935	139.1099521475	452.6557922363	
DSC03703.JPG	35.9901985473	139.1095111470	452.9622497559	
DSC03704.JPG	35.9899993993	139.1090571499	453.6318664551	
DSC03705.JPG	35.9898387761	139.1086214844	452.8908081055	
DSC03706.JPG	35.9896674097	139.1081826580	452.5133056641	
DSC03707.JPG	35.9894868148	139.1077303633	451.4222412109	
DSC03708.JPG	35.9893125424	139.1072799469	450.7286376953	
DSC03709.JPG	35.9891194145	139.1068316835	450.2657775879	
DSC03710.JPG	35.9889490143	139.1063645173	450.1738891602	
DSC03711.JPG	35.9887356700	139.1059211470	450.2701416016	
DSC03712.JPG	35.9885856901	139.1054520225	449.9681091309	
DSC03713.JPG	35.9883829685	139.1049873122	448.8135070801	
DSC03714.JPG	35.9882068085	139.1045225848	449.7617187500	
DSC03715.JPG	35.9880171391	139.1040540174	449.1777648926	
DSC03716.JPG	35.9878349143	139.1035677972	452.4445495605	
DSC03717.JPG	35.9876270656	139.1031027360	452.7630310059	
DSC03718.JPG	35.9874671265	139.1026239759	451.4040222168	
DSC03719.JPG	35.9872593365	139.1021618759	451.2414855957	
DSC03720.JPG	35.9870935378	139.1016790900	450.2415771484	
DSC03721.JPG	35.9868903371	139.1012476358	449.5876159668	
DSC03722.JPG	35.9867083996	139.1007945340	449.4983520508	
DSC03723.JPG	35.9865355457	139.1003204623	450.1337585449	
DSC03724.JPG	35.9863432834	139.0998723645	450.6947631836	
DSC03725.JPG	35.9861804115	139.0994239432	449.5540771484	
DSC03726.JPG	35.9859911405	139.0989751635	449.3952026367	
DSC03727.JPG	35.9858155685	139.0985166565	450.0461120605	
DSC03728.JPG	35.9856367072	139.0980474282	450.5544738770	
DSC03729.JPG	35.9851273575	139.0988452538	447.7028503418	
DSC03730.JPG	35.9853201132	139.0992757264	447.6432495117	
DSC03731.JPG	35.9854815784	139.0997040301	447.3895263672	
DSC03732.JPG	35.9856586593	139.1001454173	448.7428894043	
DSC03733.JPG	35.9858451367	139.1005757523	449.6448364258	
DSC03734.JPG	35.9859971686	139.1009972615	449.3301391602	
DSC03735.JPG	35.9861805616	139.1014251725	449.0940246582	
DSC03736.JPG	35.9863396861	139.1018600678	449.0574951172	
DSC03737.JPG	35.9865072031	139.1022623777	450.0438232422	
DSC03738.JPG	35.9866823777	139.1027213298	449.1408386230	
DSC03739.JPG	35.9868609145	139.1031426597	451.7377624512	
DSC03740.JPG	35.9870207418	139.1035752698	451.9678039551	
DSC03741.JPG	35.9871978808	139.1040122863	450.7072448730	
DSC03742.JPG	35.9873757241	139.1044395184	450.4061889648	
DSC03743.JPG	35.9875313349	139.1048618031	448.4521484375	
DSC03744.JPG	35.9877135610	139.1052851114	447.7924804688	
DSC03745.JPG	35.9878581605	139.1057124874	448.3982543945	
DSC03746.JPG	35.9880457276	139.1061275942	447.6578063965	
DSC03747.JPG	35.9882023190	139.1065369839	448.0697021484	
DSC03748.JPG	35.9883733476	139.1069787420	449.6333923340	
DSC03749.JPG	35.9885395337	139.1074060149	449.1971130371	
DSC03750.JPG	35.9887289088	139.1078118304	449.0697937012	
DSC03751.JPG	35.9888821634	139.1082593774	448.7679443359	
DSC03752.JPG	35.9890472735	139.1086959767	449.0404357910	
DSC03753.JPG	35.9892238654	139.1091107839	450.0996093750	
DSC03754.JPG	35.9893872028	139.1095299470	448.9886779785	
DSC03755.JPG	35.9895664878	139.1099606997	449.2619934082	
DSC03756.JPG	35.9897334315	139.1103863233	449.9027099609	
